roadID	length	nodeID1	nodeID2	coords
17134	0.22322055914578026	12420	12556	-36.88853	174.72218	-36.88954	174.72361	-36.88992	174.72398
17860	0.05012078075608796	12372	12420	-36.88887	174.72181	-36.88853	174.72218
17134	0.13130541136928478	12293	12420	-36.88777	174.72105	-36.88853	174.72218
